timestamp,sequence,digit_moves,indicators
2025-01-26 07:42:19.516,7,Down,NEUTRAL
2025-01-26 07:42:20.516,9,Down,NEUTRAL
2025-01-26 07:42:21.516,6,Up,NEUTRAL
2025-01-26 07:42:22.516,2,Up,NEUTRAL
2025-01-26 07:42:23.516,7,Up,NEUTRAL
2025-01-26 07:42:24.516,7,Up,NEUTRAL
2025-01-26 07:42:25.516,8,Up,NEUTRAL
2025-01-26 07:42:26.516,1,Up,NEUTRAL
2025-01-26 07:42:27.516,8,Up,NEUTRAL
2025-01-26 07:42:28.516,2,Down,NEUTRAL
2025-01-26 07:42:29.516,6,Down,NEUTRAL
2025-01-26 07:42:30.516,1,Up,NEUTRAL
2025-01-26 07:42:31.516,4,Up,NEUTRAL
2025-01-26 07:42:32.516,8,Up,NEUTRAL
2025-01-26 07:42:25.952,7,Down,NEUTRAL
2025-01-26 07:42:26.952,9,Down,GOOD
2025-01-26 07:42:27.952,6,Up,GOOD
2025-01-26 07:42:28.952,2,Up,GOOD
2025-01-26 07:42:29.952,7,Up,GOOD
2025-01-26 07:42:30.952,7,Up,GOOD
2025-01-26 07:42:31.952,8,Up,GOOD
2025-01-26 07:42:32.952,1,Up,GOOD
2025-01-26 07:42:33.952,8,Up,GOOD
2025-01-26 07:42:34.952,2,Down,GOOD
2025-01-26 07:42:35.952,6,Down,GOOD
2025-01-26 07:42:36.952,1,Up,GOOD
2025-01-26 07:42:37.952,4,Down,GOOD
2025-01-26 07:42:38.952,8,Up,GOOD
2025-01-26 07:42:39.952,7,Up,GOOD
2025-01-26 07:42:40.952,4,Down,GOOD
2025-01-26 07:42:41.952,5,Up,GOOD
2025-01-26 07:42:42.952,0,Up,GOOD
2025-01-26 07:42:43.952,1,Up,GOOD
2025-01-26 07:42:44.952,6,Up,GOOD
2025-01-26 07:42:38.376,8,Up,GOOD
2025-01-26 07:42:39.376,1,Up,GOOD
2025-01-26 07:42:40.376,8,Up,GOOD
2025-01-26 07:42:41.376,2,Down,GOOD
2025-01-26 07:42:42.376,6,Down,GOOD
2025-01-26 07:42:43.376,1,Up,GOOD
2025-01-26 07:42:44.376,4,Down,GOOD
2025-01-26 07:42:45.376,8,Up,GOOD
2025-01-26 07:42:46.376,7,Up,GOOD
2025-01-26 07:42:47.376,4,Down,GOOD
2025-01-26 07:42:48.376,5,Up,GOOD
2025-01-26 07:42:49.376,0,Up,GOOD
2025-01-26 07:42:50.376,1,Up,GOOD
2025-01-26 07:42:51.376,6,Up,GOOD
2025-01-26 07:42:52.376,2,Up,GOOD
2025-01-26 07:42:53.376,0,Up,GOOD
2025-01-26 07:42:54.376,4,Down,GOOD
2025-01-26 07:42:55.376,5,Up,GOOD
2025-01-26 07:42:56.376,4,Up,GOOD
2025-01-26 07:42:57.376,6,Down,GOOD
2025-01-26 07:42:50.803,8,Up,GOOD
2025-01-26 07:42:51.803,7,Up,NEUTRAL
2025-01-26 07:42:52.803,4,Down,NEUTRAL
2025-01-26 07:42:53.803,5,Up,NEUTRAL
2025-01-26 07:42:54.803,0,Up,NEUTRAL
2025-01-26 07:42:55.803,1,Up,NEUTRAL
2025-01-26 07:42:56.803,6,Up,NEUTRAL
2025-01-26 07:42:57.803,2,Up,NEUTRAL
2025-01-26 07:42:58.803,0,Up,NEUTRAL
2025-01-26 07:42:59.803,4,Down,NEUTRAL
2025-01-26 07:43:00.803,5,Up,NEUTRAL
2025-01-26 07:43:01.803,4,Up,NEUTRAL
2025-01-26 07:43:02.803,6,Up,NEUTRAL
2025-01-26 07:43:03.803,0,Up,NEUTRAL
2025-01-26 07:43:04.803,4,Up,NEUTRAL
2025-01-26 07:43:05.803,5,Up,NEUTRAL
2025-01-26 07:43:06.803,5,Up,NEUTRAL
2025-01-26 07:43:07.803,0,Down,NEUTRAL
2025-01-26 07:43:08.803,2,Up,NEUTRAL
2025-01-26 07:43:09.803,2,Up,NEUTRAL
2025-01-26 07:43:03.237,6,Up,NEUTRAL
2025-01-26 07:43:04.237,2,Up,NEUTRAL
2025-01-26 07:43:05.237,0,Up,NEUTRAL
2025-01-26 07:43:06.237,4,Down,NEUTRAL
2025-01-26 07:43:07.237,5,Up,NEUTRAL
2025-01-26 07:43:08.237,4,Up,NEUTRAL
2025-01-26 07:43:09.237,6,Up,NEUTRAL
2025-01-26 07:43:10.237,0,Up,NEUTRAL
2025-01-26 07:43:11.237,4,Up,NEUTRAL
2025-01-26 07:43:12.237,5,Up,NEUTRAL
2025-01-26 07:43:13.237,5,Up,NEUTRAL
2025-01-26 07:43:14.237,0,Down,NEUTRAL
2025-01-26 07:43:15.237,2,Up,NEUTRAL
2025-01-26 07:43:16.237,2,Down,NEUTRAL
2025-01-26 07:43:17.237,7,Up,NEUTRAL
2025-01-26 07:43:18.237,3,Down,NEUTRAL
2025-01-26 07:43:19.237,7,Up,NEUTRAL
2025-01-26 07:43:20.237,6,Down,NEUTRAL
2025-01-26 07:43:21.237,3,Up,NEUTRAL
2025-01-26 07:43:22.237,4,Up,NEUTRAL
2025-01-26 07:43:15.730,6,Up,NEUTRAL
2025-01-26 07:43:16.730,0,Up,NEUTRAL
2025-01-26 07:43:17.730,4,Up,NEUTRAL
2025-01-26 07:43:18.730,5,Up,NEUTRAL
2025-01-26 07:43:19.730,5,Up,NEUTRAL
2025-01-26 07:43:20.730,0,Down,NEUTRAL
2025-01-26 07:43:21.730,2,Up,NEUTRAL
2025-01-26 07:43:22.730,2,Down,NEUTRAL
2025-01-26 07:43:23.730,7,Up,NEUTRAL
2025-01-26 07:43:24.730,3,Down,NEUTRAL
2025-01-26 07:43:25.730,7,Up,NEUTRAL
2025-01-26 07:43:26.730,6,Down,NEUTRAL
2025-01-26 07:43:27.730,3,Up,NEUTRAL
2025-01-26 07:43:28.730,4,Down,NEUTRAL
2025-01-26 07:43:29.730,5,Up,NEUTRAL
2025-01-26 07:43:30.730,4,Down,NEUTRAL
2025-01-26 07:43:31.730,6,Down,NEUTRAL
2025-01-26 07:43:32.730,9,Up,NEUTRAL
2025-01-26 07:43:33.730,8,Up,NEUTRAL
2025-01-26 07:43:34.730,0,Down,NEUTRAL
2025-01-26 07:43:28.186,2,Up,NEUTRAL
2025-01-26 07:43:29.186,2,Down,NEUTRAL
2025-01-26 07:43:30.186,7,Up,NEUTRAL
2025-01-26 07:43:31.186,3,Down,NEUTRAL
2025-01-26 07:43:32.186,7,Up,NEUTRAL
2025-01-26 07:43:33.186,6,Down,NEUTRAL
2025-01-26 07:43:34.186,3,Up,NEUTRAL
2025-01-26 07:43:35.186,4,Down,NEUTRAL
2025-01-26 07:43:36.186,5,Up,NEUTRAL
2025-01-26 07:43:37.186,4,Down,NEUTRAL
2025-01-26 07:43:38.186,6,Down,NEUTRAL
2025-01-26 07:43:39.186,9,Up,NEUTRAL
2025-01-26 07:43:40.186,8,Up,NEUTRAL
2025-01-26 07:43:41.186,0,Up,NEUTRAL
2025-01-26 07:43:42.186,0,Up,NEUTRAL
2025-01-26 07:43:43.186,0,Up,NEUTRAL
2025-01-26 07:43:44.186,0,Up,NEUTRAL
2025-01-26 07:43:45.186,9,Down,NEUTRAL
2025-01-26 07:43:46.186,4,Up,NEUTRAL
2025-01-26 07:43:47.186,7,Down,NEUTRAL
2025-01-26 07:43:40.644,3,Up,NEUTRAL
2025-01-26 07:43:41.644,4,Down,NEUTRAL
2025-01-26 07:43:42.644,5,Down,NEUTRAL
2025-01-26 07:43:43.644,4,Down,NEUTRAL
2025-01-26 07:43:44.644,6,Up,NEUTRAL
2025-01-26 07:43:45.644,8,Up,NEUTRAL
2025-01-26 07:43:46.644,0,Up,NEUTRAL
2025-01-26 07:43:47.644,0,Up,NEUTRAL
2025-01-26 07:43:48.644,0,Up,NEUTRAL
2025-01-26 07:43:49.644,0,Up,NEUTRAL
2025-01-26 07:43:50.644,9,Down,NEUTRAL
2025-01-26 07:43:51.644,4,Up,NEUTRAL
2025-01-26 07:43:52.644,7,Down,NEUTRAL
2025-01-26 07:43:53.644,0,Down,NEUTRAL
2025-01-26 07:43:54.644,5,Up,NEUTRAL
2025-01-26 07:43:55.644,5,Up,NEUTRAL
2025-01-26 07:43:56.644,0,Up,NEUTRAL
2025-01-26 07:43:57.644,6,Down,NEUTRAL
2025-01-26 07:43:58.644,4,Up,NEUTRAL
2025-01-26 07:43:59.644,9,Up,NEUTRAL
2025-01-26 07:43:53.102,0,Up,NEUTRAL
2025-01-26 07:43:54.102,0,Up,NEUTRAL
2025-01-26 07:43:55.102,0,Up,NEUTRAL
2025-01-26 07:43:56.102,0,Up,NEUTRAL
2025-01-26 07:43:57.102,9,Down,NEUTRAL
2025-01-26 07:43:58.102,4,Up,NEUTRAL
2025-01-26 07:43:59.102,7,Down,NEUTRAL
2025-01-26 07:44:00.102,0,Down,NEUTRAL
2025-01-26 07:44:01.102,5,Up,NEUTRAL
2025-01-26 07:44:02.102,5,Up,NEUTRAL
2025-01-26 07:44:03.102,0,Up,NEUTRAL
2025-01-26 07:44:04.102,6,Down,NEUTRAL
2025-01-26 07:44:05.102,4,Down,NEUTRAL
2025-01-26 07:44:06.102,9,Down,NEUTRAL
2025-01-26 07:44:07.102,9,Up,NEUTRAL
2025-01-26 07:44:08.102,7,Down,NEUTRAL
2025-01-26 07:44:09.102,0,Up,NEUTRAL
2025-01-26 07:44:10.102,8,Down,NEUTRAL
2025-01-26 07:44:11.102,3,Down,NEUTRAL
2025-01-26 07:44:12.102,7,Up,NEUTRAL
2025-01-26 07:44:05.614,7,Down,NEUTRAL
2025-01-26 07:44:06.614,0,Down,NEUTRAL
2025-01-26 07:44:07.614,5,Up,NEUTRAL
2025-01-26 07:44:08.614,5,Up,NEUTRAL
2025-01-26 07:44:09.614,0,Up,NEUTRAL
2025-01-26 07:44:10.614,6,Down,NEUTRAL
2025-01-26 07:44:11.614,4,Down,NEUTRAL
2025-01-26 07:44:12.614,9,Down,NEUTRAL
2025-01-26 07:44:13.614,9,Up,NEUTRAL
2025-01-26 07:44:14.614,7,Down,NEUTRAL
2025-01-26 07:44:15.614,0,Up,NEUTRAL
2025-01-26 07:44:16.614,8,Down,NEUTRAL
2025-01-26 07:44:17.614,3,Down,NEUTRAL
2025-01-26 07:44:18.614,7,Up,NEUTRAL
2025-01-26 07:44:19.614,8,Down,NEUTRAL
2025-01-26 07:44:20.614,9,Down,NEUTRAL
2025-01-26 07:44:21.614,1,Up,NEUTRAL
2025-01-26 07:44:22.614,6,Up,NEUTRAL
2025-01-26 07:44:23.614,8,Up,NEUTRAL
2025-01-26 07:44:24.614,8,Down,NEUTRAL
2025-01-26 07:44:18.096,4,Down,NEUTRAL
2025-01-26 07:44:19.096,9,Down,NEUTRAL
2025-01-26 07:44:20.096,9,Up,NEUTRAL
2025-01-26 07:44:21.096,7,Down,NEUTRAL
2025-01-26 07:44:22.096,0,Up,NEUTRAL
2025-01-26 07:44:23.096,8,Down,NEUTRAL
2025-01-26 07:44:24.096,3,Down,NEUTRAL
2025-01-26 07:44:25.096,7,Up,NEUTRAL
2025-01-26 07:44:26.096,8,Down,NEUTRAL
2025-01-26 07:44:27.096,9,Down,NEUTRAL
2025-01-26 07:44:28.096,1,Up,NEUTRAL
2025-01-26 07:44:29.096,6,Up,NEUTRAL
2025-01-26 07:44:30.096,8,Up,NEUTRAL
2025-01-26 07:44:31.096,8,Down,NEUTRAL
2025-01-26 07:44:32.096,5,Up,NEUTRAL
2025-01-26 07:44:33.096,9,Down,NEUTRAL
2025-01-26 07:44:34.096,8,Down,NEUTRAL
2025-01-26 07:44:35.096,9,Down,NEUTRAL
2025-01-26 07:44:36.096,9,Up,NEUTRAL
2025-01-26 07:44:37.096,8,Down,NEUTRAL
2025-01-26 07:44:30.565,3,Down,NEUTRAL
2025-01-26 07:44:31.565,7,Up,NEUTRAL
2025-01-26 07:44:32.565,8,Down,NEUTRAL
2025-01-26 07:44:33.565,9,Down,NEUTRAL
2025-01-26 07:44:34.565,1,Up,NEUTRAL
2025-01-26 07:44:35.565,6,Up,NEUTRAL
2025-01-26 07:44:36.565,8,Up,NEUTRAL
2025-01-26 07:44:37.565,8,Down,NEUTRAL
2025-01-26 07:44:38.565,5,Down,NEUTRAL
2025-01-26 07:44:39.565,9,Down,NEUTRAL
2025-01-26 07:44:40.565,8,Down,NEUTRAL
2025-01-26 07:44:41.565,9,Down,NEUTRAL
2025-01-26 07:44:42.565,8,Down,NEUTRAL
2025-01-26 07:44:43.565,2,Down,NEUTRAL
2025-01-26 07:44:44.565,4,Down,NEUTRAL
2025-01-26 07:44:45.565,2,Down,NEUTRAL
2025-01-26 07:44:46.565,2,Down,NEUTRAL
2025-01-26 07:44:47.565,8,Up,NEUTRAL
2025-01-26 07:44:48.565,9,Up,NEUTRAL
2025-01-26 07:44:49.565,1,Up,NEUTRAL
2025-01-26 07:44:43.041,8,Down,NEUTRAL
2025-01-26 07:44:44.041,5,Up,NEUTRAL
2025-01-26 07:44:45.041,9,Down,NEUTRAL
2025-01-26 07:44:46.041,8,Down,NEUTRAL
2025-01-26 07:44:47.041,9,Down,NEUTRAL
2025-01-26 07:44:48.041,9,Down,NEUTRAL
2025-01-26 07:44:49.041,8,Down,NEUTRAL
2025-01-26 07:44:50.041,2,Down,NEUTRAL
2025-01-26 07:44:51.041,4,Down,NEUTRAL
2025-01-26 07:44:52.041,2,Down,NEUTRAL
2025-01-26 07:44:53.041,2,Down,NEUTRAL
2025-01-26 07:44:54.041,8,Up,NEUTRAL
2025-01-26 07:44:55.041,9,Up,NEUTRAL
2025-01-26 07:44:56.041,1,Up,NEUTRAL
2025-01-26 07:44:57.041,5,Down,NEUTRAL
2025-01-26 07:44:58.041,4,Down,NEUTRAL
2025-01-26 07:44:59.041,7,Down,NEUTRAL
2025-01-26 07:45:00.041,8,Down,NEUTRAL
2025-01-26 07:45:01.041,0,Down,NEUTRAL
2025-01-26 07:45:02.041,5,Down,NEUTRAL
2025-01-26 07:44:55.527,8,Down,NEUTRAL
2025-01-26 07:44:56.527,2,Down,NEUTRAL
2025-01-26 07:44:57.527,4,Down,NEUTRAL
2025-01-26 07:44:58.527,2,Down,NEUTRAL
2025-01-26 07:44:59.527,2,Down,NEUTRAL
2025-01-26 07:45:00.527,8,Up,NEUTRAL
2025-01-26 07:45:01.527,9,Up,NEUTRAL
2025-01-26 07:45:02.527,1,Up,NEUTRAL
2025-01-26 07:45:03.527,5,Down,NEUTRAL
2025-01-26 07:45:04.527,4,Down,NEUTRAL
2025-01-26 07:45:05.527,7,Down,NEUTRAL
2025-01-26 07:45:06.527,8,Down,NEUTRAL
2025-01-26 07:45:07.527,0,Down,NEUTRAL
2025-01-26 07:45:08.527,5,Down,NEUTRAL
2025-01-26 07:45:09.527,8,Up,NEUTRAL
2025-01-26 07:45:10.527,2,Up,NEUTRAL
2025-01-26 07:45:11.527,2,Down,NEUTRAL
2025-01-26 07:45:12.527,1,Down,NEUTRAL
2025-01-26 07:45:13.527,9,Down,NEUTRAL
2025-01-26 07:45:14.527,9,Up,NEUTRAL
2025-01-26 07:45:08.032,9,Up,NEUTRAL
2025-01-26 07:45:09.032,1,Up,NEUTRAL
2025-01-26 07:45:10.032,5,Down,NEUTRAL
2025-01-26 07:45:11.032,4,Down,NEUTRAL
2025-01-26 07:45:12.032,7,Down,NEUTRAL
2025-01-26 07:45:13.032,8,Down,NEUTRAL
2025-01-26 07:45:14.032,0,Down,NEUTRAL
2025-01-26 07:45:15.032,5,Down,NEUTRAL
2025-01-26 07:45:16.032,8,Up,NEUTRAL
2025-01-26 07:45:17.032,2,Up,NEUTRAL
2025-01-26 07:45:18.032,2,Down,NEUTRAL
2025-01-26 07:45:19.032,1,Down,NEUTRAL
2025-01-26 07:45:20.032,9,Up,NEUTRAL
2025-01-26 07:45:21.032,9,Down,NEUTRAL
2025-01-26 07:45:22.032,3,Up,NEUTRAL
2025-01-26 07:45:23.032,7,Up,NEUTRAL
2025-01-26 07:45:24.032,9,Up,NEUTRAL
2025-01-26 07:45:25.032,6,Down,NEUTRAL
2025-01-26 07:45:26.032,6,Down,NEUTRAL
2025-01-26 07:45:27.032,0,Down,NEUTRAL
2025-01-26 07:45:20.504,0,Down,NEUTRAL
2025-01-26 07:45:21.504,5,Down,NEUTRAL
2025-01-26 07:45:22.504,8,Up,NEUTRAL
2025-01-26 07:45:23.504,2,Up,NEUTRAL
2025-01-26 07:45:24.504,2,Down,NEUTRAL
2025-01-26 07:45:25.504,1,Down,NEUTRAL
2025-01-26 07:45:26.504,9,Up,NEUTRAL
2025-01-26 07:45:27.504,9,Down,NEUTRAL
2025-01-26 07:45:28.504,3,Up,NEUTRAL
2025-01-26 07:45:29.504,7,Up,NEUTRAL
2025-01-26 07:45:30.504,9,Up,NEUTRAL
2025-01-26 07:45:31.504,6,Down,NEUTRAL
2025-01-26 07:45:32.504,6,Up,NEUTRAL
2025-01-26 07:45:33.504,0,Up,NEUTRAL
2025-01-26 07:45:34.504,3,Down,NEUTRAL
2025-01-26 07:45:35.504,2,Up,NEUTRAL
2025-01-26 07:45:36.504,2,Down,NEUTRAL
2025-01-26 07:45:37.504,8,Up,NEUTRAL
2025-01-26 07:45:38.504,9,Down,NEUTRAL
2025-01-26 07:45:39.504,1,Up,NEUTRAL
2025-01-26 07:45:33.019,9,Down,NEUTRAL
2025-01-26 07:45:34.019,3,Up,NEUTRAL
2025-01-26 07:45:35.019,7,Up,NEUTRAL
2025-01-26 07:45:36.019,9,Up,NEUTRAL
2025-01-26 07:45:37.019,6,Down,NEUTRAL
2025-01-26 07:45:38.019,6,Down,NEUTRAL
2025-01-26 07:45:39.019,0,Up,NEUTRAL
2025-01-26 07:45:40.019,3,Up,NEUTRAL
2025-01-26 07:45:41.019,9,Down,NEUTRAL
2025-01-26 07:45:42.019,2,Up,NEUTRAL
2025-01-26 07:45:43.019,2,Down,NEUTRAL
2025-01-26 07:45:44.019,8,Up,NEUTRAL
2025-01-26 07:45:45.019,9,Down,NEUTRAL
2025-01-26 07:45:46.019,1,Up,NEUTRAL
2025-01-26 07:45:47.019,8,Up,NEUTRAL
2025-01-26 07:45:48.019,7,Up,NEUTRAL
2025-01-26 07:45:49.019,1,Up,NEUTRAL
2025-01-26 07:45:50.019,5,Down,NEUTRAL
2025-01-26 07:45:51.019,1,Down,NEUTRAL
2025-01-26 07:45:52.019,8,Down,NEUTRAL
2025-01-26 07:45:45.460,0,Up,NEUTRAL
2025-01-26 07:45:46.460,3,Up,NEUTRAL
2025-01-26 07:45:47.460,9,Down,NEUTRAL
2025-01-26 07:45:48.460,2,Up,NEUTRAL
2025-01-26 07:45:49.460,2,Down,NEUTRAL
2025-01-26 07:45:50.460,8,Up,NEUTRAL
2025-01-26 07:45:51.460,9,Down,NEUTRAL
2025-01-26 07:45:52.460,1,Up,NEUTRAL
2025-01-26 07:45:53.460,8,Up,NEUTRAL
2025-01-26 07:45:54.460,7,Up,NEUTRAL
2025-01-26 07:45:55.460,1,Up,NEUTRAL
2025-01-26 07:45:56.460,5,Down,NEUTRAL
2025-01-26 07:45:57.460,1,Down,NEUTRAL
2025-01-26 07:45:58.460,8,Up,NEUTRAL
2025-01-26 07:45:59.460,9,Up,NEUTRAL
2025-01-26 07:46:00.460,4,Down,NEUTRAL
2025-01-26 07:46:01.460,1,Down,NEUTRAL
2025-01-26 07:46:02.460,9,Down,NEUTRAL
2025-01-26 07:46:03.460,2,Down,NEUTRAL
2025-01-26 07:46:04.460,9,Up,NEUTRAL
2025-01-26 07:45:57.945,9,Down,NEUTRAL
2025-01-26 07:45:58.945,1,Up,GOOD
2025-01-26 07:45:59.945,8,Up,GOOD
2025-01-26 07:46:00.945,7,Up,GOOD
2025-01-26 07:46:01.945,1,Up,GOOD
2025-01-26 07:46:02.945,5,Down,GOOD
2025-01-26 07:46:03.945,1,Down,GOOD
2025-01-26 07:46:04.945,8,Up,GOOD
2025-01-26 07:46:05.945,9,Up,GOOD
2025-01-26 07:46:06.945,4,Down,GOOD
2025-01-26 07:46:07.945,1,Down,GOOD
2025-01-26 07:46:08.945,9,Down,GOOD
2025-01-26 07:46:09.945,2,Down,GOOD
2025-01-26 07:46:10.945,9,Down,GOOD
2025-01-26 07:46:11.945,8,Up,GOOD
2025-01-26 07:46:12.945,5,Down,GOOD
2025-01-26 07:46:13.945,0,Up,GOOD
2025-01-26 07:46:14.945,9,Down,GOOD
2025-01-26 07:46:15.945,6,Up,GOOD
2025-01-26 07:46:16.945,1,Down,GOOD
2025-01-26 07:46:10.398,1,Down,GOOD
2025-01-26 07:46:11.398,8,Up,GOOD
2025-01-26 07:46:12.398,9,Up,GOOD
2025-01-26 07:46:13.398,4,Down,GOOD
2025-01-26 07:46:14.398,1,Down,GOOD
2025-01-26 07:46:15.398,9,Down,GOOD
2025-01-26 07:46:16.398,2,Down,GOOD
2025-01-26 07:46:17.398,9,Down,GOOD
2025-01-26 07:46:18.398,8,Up,GOOD
2025-01-26 07:46:19.398,5,Down,GOOD
2025-01-26 07:46:20.398,0,Up,GOOD
2025-01-26 07:46:21.398,9,Down,GOOD
2025-01-26 07:46:22.398,6,Up,GOOD
2025-01-26 07:46:23.398,1,Up,GOOD
2025-01-26 07:46:24.398,5,Up,GOOD
2025-01-26 07:46:25.398,7,Down,GOOD
2025-01-26 07:46:26.398,8,Up,GOOD
2025-01-26 07:46:27.398,1,Up,GOOD
2025-01-26 07:46:28.398,3,Down,GOOD
2025-01-26 07:46:29.398,1,Down,GOOD
2025-01-26 07:46:22.820,9,Down,GOOD
2025-01-26 07:46:23.820,8,Up,NEUTRAL
2025-01-26 07:46:24.820,5,Down,NEUTRAL
2025-01-26 07:46:25.820,0,Up,NEUTRAL
2025-01-26 07:46:26.820,9,Down,NEUTRAL
2025-01-26 07:46:27.820,6,Up,NEUTRAL
2025-01-26 07:46:28.820,1,Up,NEUTRAL
2025-01-26 07:46:29.820,5,Up,NEUTRAL
2025-01-26 07:46:30.820,7,Down,NEUTRAL
2025-01-26 07:46:31.820,8,Up,NEUTRAL
2025-01-26 07:46:32.820,1,Up,NEUTRAL
2025-01-26 07:46:33.820,3,Down,NEUTRAL
2025-01-26 07:46:34.820,1,Down,NEUTRAL
2025-01-26 07:46:35.820,0,Down,NEUTRAL
2025-01-26 07:46:36.820,8,Up,NEUTRAL
2025-01-26 07:46:37.820,0,Down,NEUTRAL
2025-01-26 07:46:38.820,4,Up,NEUTRAL
2025-01-26 07:46:39.820,2,Up,NEUTRAL
2025-01-26 07:46:40.820,9,Down,NEUTRAL
2025-01-26 07:46:41.820,2,Up,NEUTRAL
2025-01-26 07:46:35.304,1,Up,NEUTRAL
2025-01-26 07:46:36.304,5,Up,NEUTRAL
2025-01-26 07:46:37.304,7,Down,NEUTRAL
2025-01-26 07:46:38.304,8,Up,NEUTRAL
2025-01-26 07:46:39.304,1,Up,NEUTRAL
2025-01-26 07:46:40.304,3,Down,NEUTRAL
2025-01-26 07:46:41.304,1,Down,NEUTRAL
2025-01-26 07:46:42.304,0,Down,NEUTRAL
2025-01-26 07:46:43.304,8,Up,NEUTRAL
2025-01-26 07:46:44.304,0,Down,NEUTRAL
2025-01-26 07:46:45.304,4,Up,NEUTRAL
2025-01-26 07:46:46.304,2,Up,NEUTRAL
2025-01-26 07:46:47.304,9,Down,NEUTRAL
2025-01-26 07:46:48.304,2,Up,NEUTRAL
2025-01-26 07:46:49.304,6,Down,NEUTRAL
2025-01-26 07:46:50.304,2,Down,NEUTRAL
2025-01-26 07:46:51.304,6,Up,NEUTRAL
2025-01-26 07:46:52.304,5,Up,NEUTRAL
2025-01-26 07:46:53.304,8,Up,NEUTRAL
2025-01-26 07:46:54.304,1,Down,NEUTRAL
2025-01-26 07:46:47.784,1,Down,NEUTRAL
2025-01-26 07:46:48.784,0,Down,NEUTRAL
2025-01-26 07:46:49.784,8,Up,NEUTRAL
2025-01-26 07:46:50.784,0,Down,NEUTRAL
2025-01-26 07:46:51.784,4,Up,NEUTRAL
2025-01-26 07:46:52.784,2,Up,NEUTRAL
2025-01-26 07:46:53.784,9,Down,NEUTRAL
2025-01-26 07:46:54.784,2,Up,NEUTRAL
2025-01-26 07:46:55.784,6,Down,NEUTRAL
2025-01-26 07:46:56.784,2,Down,NEUTRAL
2025-01-26 07:46:57.784,6,Up,NEUTRAL
2025-01-26 07:46:58.784,5,Up,NEUTRAL
2025-01-26 07:46:59.784,8,Down,NEUTRAL
2025-01-26 07:47:00.784,1,Up,NEUTRAL
2025-01-26 07:47:01.784,5,Up,NEUTRAL
2025-01-26 07:47:02.784,3,Up,NEUTRAL
2025-01-26 07:47:03.784,4,Up,NEUTRAL
2025-01-26 07:47:04.784,9,Down,NEUTRAL
2025-01-26 07:47:05.784,8,Up,NEUTRAL
2025-01-26 07:47:06.784,3,Up,NEUTRAL
2025-01-26 07:47:00.259,9,Down,NEUTRAL
2025-01-26 07:47:01.259,2,Up,NEUTRAL
2025-01-26 07:47:02.259,6,Down,NEUTRAL
2025-01-26 07:47:03.259,2,Down,NEUTRAL
2025-01-26 07:47:04.259,6,Up,NEUTRAL
2025-01-26 07:47:05.259,5,Up,NEUTRAL
2025-01-26 07:47:06.259,8,Down,NEUTRAL
2025-01-26 07:47:07.259,1,Up,NEUTRAL
2025-01-26 07:47:08.259,5,Up,NEUTRAL
2025-01-26 07:47:09.259,3,Up,NEUTRAL
2025-01-26 07:47:10.259,4,Up,NEUTRAL
2025-01-26 07:47:11.259,9,Down,NEUTRAL
2025-01-26 07:47:12.259,8,Up,NEUTRAL
2025-01-26 07:47:13.259,3,Down,NEUTRAL
2025-01-26 07:47:14.259,4,Down,NEUTRAL
2025-01-26 07:47:15.259,4,Down,NEUTRAL
2025-01-26 07:47:16.259,4,Down,NEUTRAL
2025-01-26 07:47:17.259,4,Up,NEUTRAL
2025-01-26 07:47:18.259,7,Up,NEUTRAL
2025-01-26 07:47:19.259,7,Down,NEUTRAL
2025-01-26 07:47:12.695,8,Up,NEUTRAL
2025-01-26 07:47:13.695,5,Up,NEUTRAL
2025-01-26 07:47:14.695,3,Up,NEUTRAL
2025-01-26 07:47:15.695,4,Up,NEUTRAL
2025-01-26 07:47:16.695,9,Down,NEUTRAL
2025-01-26 07:47:17.695,8,Up,NEUTRAL
2025-01-26 07:47:18.695,3,Down,NEUTRAL
2025-01-26 07:47:19.695,4,Down,NEUTRAL
2025-01-26 07:47:20.695,4,Down,NEUTRAL
2025-01-26 07:47:21.695,4,Down,NEUTRAL
2025-01-26 07:47:22.695,4,Up,NEUTRAL
2025-01-26 07:47:23.695,7,Down,NEUTRAL
2025-01-26 07:47:24.695,7,Down,NEUTRAL
2025-01-26 07:47:25.695,7,Up,NEUTRAL
2025-01-26 07:47:26.695,1,Up,NEUTRAL
2025-01-26 07:47:27.695,8,Up,NEUTRAL
2025-01-26 07:47:28.695,6,Up,NEUTRAL
2025-01-26 07:47:29.695,5,Up,NEUTRAL
2025-01-26 07:47:30.695,0,Down,NEUTRAL
2025-01-26 07:47:31.695,8,Up,NEUTRAL
2025-01-26 07:47:25.193,3,Down,NEUTRAL
2025-01-26 07:47:26.193,4,Down,NEUTRAL
2025-01-26 07:47:27.193,4,Down,NEUTRAL
2025-01-26 07:47:28.193,4,Down,NEUTRAL
2025-01-26 07:47:29.193,4,Up,NEUTRAL
2025-01-26 07:47:30.193,7,Down,NEUTRAL
2025-01-26 07:47:31.193,7,Down,NEUTRAL
2025-01-26 07:47:32.193,7,Up,NEUTRAL
2025-01-26 07:47:33.193,1,Up,NEUTRAL
2025-01-26 07:47:34.193,8,Up,NEUTRAL
2025-01-26 07:47:35.193,6,Up,NEUTRAL
2025-01-26 07:47:36.193,5,Up,NEUTRAL
2025-01-26 07:47:37.193,0,Up,NEUTRAL
